,ENSEMBLE,REAL,ZONE,REGION,BULK_OIL,PORE_OIL,HCPV_OIL,STOIIP_OIL
155,iter-1,25,LowerReek,2,0.0,0.0,0.0,0.0
156,iter-1,26,UpperReek,1,263088057.58,45614086.11,35116940.81,22086125.93
157,iter-1,26,UpperReek,2,0.0,0.0,0.0,0.0
158,iter-1,26,MidReek,1,235026787.93,41123383.76,32755948.27,20601224.98
159,iter-1,26,MidReek,2,0.0,0.0,0.0,0.0
160,iter-1,26,LowerReek,1,144644671.15,28072064.9,22722310.82,14290761.28
161,iter-1,26,LowerReek,2,0.0,0.0,0.0,0.0
162,iter-1,27,UpperReek,1,270507762.94,46914036.4,35784943.2,22506253.2
163,iter-1,27,UpperReek,2,0.0,0.0,0.0,0.0
164,iter-1,27,MidReek,1,194145590.92,36735975.47,29095016.55,18298752.25
165,iter-1,27,MidReek,2,0.0,0.0,0.0,0.0
166,iter-1,27,LowerReek,1,118218736.23,21896128.65,17503279.21,11008351.52
167,iter-1,27,LowerReek,2,0.0,0.0,0.0,0.0
168,iter-1,28,UpperReek,1,247159445.83,44759555.68,35527956.44,22344626.32
169,iter-1,28,UpperReek,2,0.0,0.0,0.0,0.0
170,iter-1,28,MidReek,1,188840818.72,37453488.74,30070590.81,18912320.95
171,iter-1,28,MidReek,2,0.0,0.0,0.0,0.0
172,iter-1,28,LowerReek,1,141777495.19,27580312.42,21927552.97,13790913.59
173,iter-1,28,LowerReek,2,0.0,0.0,0.0,0.0
174,iter-1,29,UpperReek,1,269370276.09,46716967.63,34964711.17,21990384.02
175,iter-1,29,UpperReek,2,0.0,0.0,0.0,0.0
176,iter-1,29,MidReek,1,211397335.59,39772717.05,31830294.76,20019052.98
177,iter-1,29,MidReek,2,0.0,0.0,0.0,0.0
178,iter-1,29,LowerReek,1,123738380.8,25749221.46,21397464.63,13457524.7
179,iter-1,29,LowerReek,2,0.0,0.0,0.0,0.0
180,iter-1,30,UpperReek,1,255922339.88,36249269.14,25357305.92,15947990.88
181,iter-1,30,UpperReek,2,0.0,0.0,0.0,0.0
182,iter-1,30,MidReek,1,208252780.03,38639320.42,30941672.52,19460171.08
183,iter-1,30,MidReek,2,0.0,0.0,0.0,0.0
184,iter-1,30,LowerReek,1,127522382.62,25839034.19,20491202.82,12887548.73
185,iter-1,30,LowerReek,2,0.0,0.0,0.0,0.0
186,iter-1,31,UpperReek,1,270200814.76,44719325.69,33585879.82,21123194.5
187,iter-1,31,UpperReek,2,0.0,0.0,0.0,0.0
188,iter-1,31,MidReek,1,234128461.26,45680658.58,37106794.01,23337605.91
189,iter-1,31,MidReek,2,0.0,0.0,0.0,0.0
190,iter-1,31,LowerReek,1,140103759.36,26401894.22,20873864.36,13128216.36
191,iter-1,31,LowerReek,2,0.0,0.0,0.0,0.0
192,iter-1,32,UpperReek,1,294177093.28,43197124.5,30393312.93,19115290.83
193,iter-1,32,UpperReek,2,0.0,0.0,0.0,0.0
194,iter-1,32,MidReek,1,197796591.18,33575969.33,25079300.5,15773144.7
195,iter-1,32,MidReek,2,0.0,0.0,0.0,0.0
196,iter-1,32,LowerReek,1,133415993.18,27482636.88,22341831.4,14051466.06
197,iter-1,32,LowerReek,2,0.0,0.0,0.0,0.0
198,iter-1,33,UpperReek,1,246342801.03,38197422.36,29198224.44,18363662.86
199,iter-1,33,UpperReek,2,0.0,0.0,0.0,0.0
200,iter-1,33,MidReek,1,196012307.72,38475667.75,31349561.24,19716704.85
201,iter-1,33,MidReek,2,0.0,0.0,0.0,0.0
202,iter-1,33,LowerReek,1,149253526.42,31583404.57,26345099.37,16569244.62
203,iter-1,33,LowerReek,2,0.0,0.0,0.0,0.0
204,iter-1,34,UpperReek,1,228293793.41,35752578.46,26874647.95,16902294.03
205,iter-1,34,UpperReek,2,0.0,0.0,0.0,0.0
206,iter-1,34,MidReek,1,190479002.05,32011048.88,24123494.63,15172008.94
207,iter-1,34,MidReek,2,0.0,0.0,0.0,0.0
208,iter-1,34,LowerReek,1,133716346.71,24007268.14,18292242.62,11504554.91
209,iter-1,34,LowerReek,2,0.0,0.0,0.0,0.0
210,iter-1,35,UpperReek,1,269950303.19,43580172.59,32187337.01,20243607.84
211,iter-1,35,UpperReek,2,0.0,0.0,0.0,0.0
212,iter-1,35,MidReek,1,207706876.07,37504524.58,29017381.55,18249925.2
213,iter-1,35,MidReek,2,0.0,0.0,0.0,0.0
214,iter-1,35,LowerReek,1,118130562.76,25317326.88,20849118.94,13112653.2
215,iter-1,35,LowerReek,2,0.0,0.0,0.0,0.0
216,iter-1,36,UpperReek,1,284471158.44,42735159.55,32318259.76,20325949.19
217,iter-1,36,UpperReek,2,0.0,0.0,0.0,0.0
218,iter-1,36,MidReek,1,196934976.78,39292987.86,32058194.25,20162385.98
219,iter-1,36,MidReek,2,0.0,0.0,0.0,0.0
220,iter-1,36,LowerReek,1,124407167.97,24439919.55,19429771.16,12219981.66
221,iter-1,36,LowerReek,2,0.0,0.0,0.0,0.0
222,iter-1,37,UpperReek,1,254973230.2,44071509.87,33656469.11,21167590.28
223,iter-1,37,UpperReek,2,0.0,0.0,0.0,0.0
224,iter-1,37,MidReek,1,180278175.52,34591541.6,27747115.28,17451015.61
225,iter-1,37,MidReek,2,0.0,0.0,0.0,0.0
226,iter-1,37,LowerReek,1,125987797.31,25327461.26,20430351.07,12849277.18
227,iter-1,37,LowerReek,2,0.0,0.0,0.0,0.0
228,iter-1,38,UpperReek,1,281912335.08,43537871.31,32303631.25,20316748.87
229,iter-1,38,UpperReek,2,0.0,0.0,0.0,0.0
230,iter-1,38,MidReek,1,195051735.22,35120050.52,26764582.59,16833070.52
231,iter-1,38,MidReek,2,0.0,0.0,0.0,0.0
232,iter-1,38,LowerReek,1,119532438.69,24751728.66,20565325.25,12934166.61
233,iter-1,38,LowerReek,2,0.0,0.0,0.0,0.0
234,iter-1,39,UpperReek,1,271953067.9,49531081.42,39592381.05,24900868.17
235,iter-1,39,UpperReek,2,0.0,0.0,0.0,0.0
236,iter-1,39,MidReek,1,194866670.8,37316657.01,29969239.68,18848578.11
237,iter-1,39,MidReek,2,0.0,0.0,0.0,0.0
238,iter-1,39,LowerReek,1,111989447.29,22863645.19,18799831.97,11823793.5
239,iter-1,39,LowerReek,2,0.0,0.0,0.0,0.0
240,iter-1,40,UpperReek,1,273889718.82,41939968.99,30013182.72,18876215.24
241,iter-1,40,UpperReek,2,0.0,0.0,0.0,0.0
242,iter-1,40,MidReek,1,202208970.86,33406003.99,25381971.83,15963504.03
243,iter-1,40,MidReek,2,0.0,0.0,0.0,0.0
244,iter-1,40,LowerReek,1,135902050.0,27231474.44,22174378.5,13946149.76
245,iter-1,40,LowerReek,2,0.0,0.0,0.0,0.0
246,iter-1,41,UpperReek,1,256592735.06,39174764.59,28654021.69,18021396.99
247,iter-1,41,UpperReek,2,0.0,0.0,0.0,0.0
248,iter-1,41,MidReek,1,210458862.2,36941003.24,27829699.61,17502955.43
249,iter-1,41,MidReek,2,0.0,0.0,0.0,0.0
250,iter-1,41,LowerReek,1,110279407.16,21730033.16,17307750.96,10885377.78
251,iter-1,41,LowerReek,2,0.0,0.0,0.0,0.0
252,iter-1,42,UpperReek,1,261686429.75,39953610.38,29472571.56,18536208.23
253,iter-1,42,UpperReek,2,0.0,0.0,0.0,0.0
254,iter-1,42,MidReek,1,227551822.91,37832715.79,28369618.85,17842527.28
255,iter-1,42,MidReek,2,0.0,0.0,0.0,0.0
256,iter-1,42,LowerReek,1,127759082.34,24768159.06,20077751.06,12627516.18
257,iter-1,42,LowerReek,2,0.0,0.0,0.0,0.0
258,iter-1,43,UpperReek,1,264339372.0,44516955.05,34706815.67,21828185.59
259,iter-1,43,UpperReek,2,0.0,0.0,0.0,0.0
260,iter-1,43,MidReek,1,204833882.86,36689427.06,28846570.74,18142497.01
261,iter-1,43,MidReek,2,0.0,0.0,0.0,0.0
262,iter-1,43,LowerReek,1,121269434.69,25153988.64,20681968.11,13007526.89
263,iter-1,43,LowerReek,2,0.0,0.0,0.0,0.0
264,iter-1,44,UpperReek,1,241979386.42,41185212.01,31477203.38,19796982.93
265,iter-1,44,UpperReek,2,0.0,0.0,0.0,0.0
266,iter-1,44,MidReek,1,193082849.14,33536890.97,25596450.25,16098396.11
267,iter-1,44,MidReek,2,0.0,0.0,0.0,0.0
268,iter-1,44,LowerReek,1,126944332.82,23986739.43,19170997.73,12057231.08
269,iter-1,44,LowerReek,2,0.0,0.0,0.0,0.0
270,iter-1,45,UpperReek,1,265613602.79,45751534.61,35889318.75,22571898.2
271,iter-1,45,UpperReek,2,0.0,0.0,0.0,0.0
272,iter-1,45,MidReek,1,190681582.76,37326379.41,29669444.2,18660027.49
273,iter-1,45,MidReek,2,0.0,0.0,0.0,0.0
274,iter-1,45,LowerReek,1,124273936.32,25687410.38,21292534.93,13391531.18
275,iter-1,45,LowerReek,2,0.0,0.0,0.0,0.0
276,iter-1,46,UpperReek,1,274356301.76,43789446.02,32609299.21,20508992.87
277,iter-1,46,UpperReek,2,0.0,0.0,0.0,0.0
278,iter-1,46,MidReek,1,222020572.75,39861682.96,31606332.99,19878196.52
279,iter-1,46,MidReek,2,0.0,0.0,0.0,0.0
280,iter-1,46,LowerReek,1,148516289.29,27126365.32,21242743.23,13360215.64
281,iter-1,46,LowerReek,2,0.0,0.0,0.0,0.0
282,iter-1,47,UpperReek,1,267652967.3,40545136.0,30481230.96,19170585.19
283,iter-1,47,UpperReek,2,0.0,0.0,0.0,0.0
284,iter-1,47,MidReek,1,181497188.32,35344766.01,28760935.41,18088638.32
285,iter-1,47,MidReek,2,0.0,0.0,0.0,0.0
286,iter-1,47,LowerReek,1,134899867.54,27601285.23,22677271.12,14262434.43
287,iter-1,47,LowerReek,2,0.0,0.0,0.0,0.0
288,iter-1,48,UpperReek,1,267057422.09,42682345.19,31155188.7,19594457.98
289,iter-1,48,UpperReek,2,0.0,0.0,0.0,0.0
290,iter-1,48,MidReek,1,228645037.9,42697450.46,33680560.74,21182742.25
291,iter-1,48,MidReek,2,0.0,0.0,0.0,0.0
292,iter-1,48,LowerReek,1,134733804.89,25473308.12,20164712.28,12682208.77
293,iter-1,48,LowerReek,2,0.0,0.0,0.0,0.0
294,iter-1,49,UpperReek,1,274403336.22,40614903.77,29928212.71,18822774.97
295,iter-1,49,UpperReek,2,0.0,0.0,0.0,0.0
296,iter-1,49,MidReek,1,223420589.99,41104760.2,32302097.2,20315784.07
297,iter-1,49,MidReek,2,0.0,0.0,0.0,0.0
298,iter-1,49,LowerReek,1,120831875.62,23018472.01,18067454.19,11363178.55
299,iter-1,49,LowerReek,2,0.0,0.0,0.0,0.0
300,iter-1,50,UpperReek,1,262182465.58,42163901.81,31966966.4,20105009.99
301,iter-1,50,UpperReek,2,0.0,0.0,0.0,0.0
302,iter-1,50,MidReek,1,193531574.36,39095185.11,32696110.07,20563590.89
303,iter-1,50,MidReek,2,0.0,0.0,0.0,0.0
304,iter-1,50,LowerReek,1,127491706.15,24090472.21,19490607.09,12258243.25
305,iter-1,50,LowerReek,2,0.0,0.0,0.0,0.0
306,iter-1,51,UpperReek,1,287404526.76,48782751.12,37500301.66,23585094.99
307,iter-1,51,UpperReek,2,0.0,0.0,0.0,0.0
308,iter-1,51,MidReek,1,199565246.92,37365252.41,29850734.77,18774046.71
309,iter-1,51,MidReek,2,0.0,0.0,0.0,0.0
310,iter-1,51,LowerReek,1,129227804.6,26471869.54,21860507.79,13748746.81
311,iter-1,51,LowerReek,2,0.0,0.0,0.0,0.0
312,iter-1,52,UpperReek,1,242272054.22,39726698.99,30152928.61,18964105.73
313,iter-1,52,UpperReek,2,0.0,0.0,0.0,0.0
314,iter-1,52,MidReek,1,191364824.82,37291525.72,30187899.67,18986100.1
315,iter-1,52,MidReek,2,0.0,0.0,0.0,0.0
316,iter-1,52,LowerReek,1,134023452.76,29094745.28,23823845.42,14983550.33
317,iter-1,52,LowerReek,2,0.0,0.0,0.0,0.0
318,iter-1,53,UpperReek,1,303974063.47,52191820.37,39777963.26,25017586.54
319,iter-1,53,UpperReek,2,0.0,0.0,0.0,0.0
320,iter-1,53,MidReek,1,210475679.4,38688629.81,30293535.03,19052537.44
321,iter-1,53,MidReek,2,0.0,0.0,0.0,0.0
322,iter-1,53,LowerReek,1,115235213.96,22647419.06,18124913.1,11399316.23
323,iter-1,53,LowerReek,2,0.0,0.0,0.0,0.0
324,iter-1,54,UpperReek,1,272614277.83,43574813.41,32423746.57,20392293.09
325,iter-1,54,UpperReek,2,0.0,0.0,0.0,0.0
326,iter-1,54,MidReek,1,212117057.1,36362973.05,28283268.65,17788218.98
327,iter-1,54,MidReek,2,0.0,0.0,0.0,0.0
328,iter-1,54,LowerReek,1,135354664.44,26648865.99,21973266.74,13819664.38
329,iter-1,54,LowerReek,2,0.0,0.0,0.0,0.0
330,iter-1,55,UpperReek,1,285266365.76,45455861.43,33056488.1,20790243.74
331,iter-1,55,UpperReek,2,0.0,0.0,0.0,0.0
332,iter-1,55,MidReek,1,203314598.75,36315209.88,28591737.04,17982224.25
333,iter-1,55,MidReek,2,0.0,0.0,0.0,0.0
334,iter-1,55,LowerReek,1,124285869.22,24564156.63,19678148.49,12376193.81
335,iter-1,55,LowerReek,2,0.0,0.0,0.0,0.0
336,iter-1,56,UpperReek,1,292076149.28,46780864.96,33937468.74,21344319.6
337,iter-1,56,UpperReek,2,0.0,0.0,0.0,0.0
338,iter-1,56,MidReek,1,210225725.51,40861347.4,33364313.3,20983844.5
339,iter-1,56,MidReek,2,0.0,0.0,0.0,0.0
340,iter-1,56,LowerReek,1,123430780.86,27084877.8,22801194.78,14340373.83
341,iter-1,56,LowerReek,2,0.0,0.0,0.0,0.0
342,iter-1,57,UpperReek,1,256177524.87,41279999.42,31031654.15,19516763.29
343,iter-1,57,UpperReek,2,0.0,0.0,0.0,0.0
344,iter-1,57,MidReek,1,199988620.28,35368133.65,27397096.9,17230878.27
345,iter-1,57,MidReek,2,0.0,0.0,0.0,0.0
346,iter-1,57,LowerReek,1,122713132.84,22561953.49,17842356.3,11221607.55
347,iter-1,57,LowerReek,2,0.0,0.0,0.0,0.0
348,iter-1,58,UpperReek,1,274362085.77,45846200.66,34969573.88,21993442.32
349,iter-1,58,UpperReek,2,0.0,0.0,0.0,0.0
350,iter-1,58,MidReek,1,215132446.56,37948117.74,29933416.83,18826048.01
351,iter-1,58,MidReek,2,0.0,0.0,0.0,0.0
352,iter-1,58,LowerReek,1,121208025.47,24510733.38,20375091.65,12814522.84
353,iter-1,58,LowerReek,2,0.0,0.0,0.0,0.0
354,iter-1,59,UpperReek,1,253037198.17,41283336.96,30882951.29,19423239.48
355,iter-1,59,UpperReek,2,0.0,0.0,0.0,0.0
356,iter-1,59,MidReek,1,212738822.82,39829193.64,31439562.82,19773309.63
357,iter-1,59,MidReek,2,0.0,0.0,0.0,0.0
358,iter-1,59,LowerReek,1,115022359.25,22913355.45,18285912.52,11500573.72
359,iter-1,59,LowerReek,2,0.0,0.0,0.0,0.0
360,iter-1,60,UpperReek,1,313805407.82,51960456.51,39254483.08,24688353.73
361,iter-1,60,UpperReek,2,0.0,0.0,0.0,0.0
362,iter-1,60,MidReek,1,191582676.17,36677084.53,29572177.26,18598853.32
363,iter-1,60,MidReek,2,0.0,0.0,0.0,0.0
364,iter-1,60,LowerReek,1,139211214.05,26751356.86,21643361.91,13612177.08
365,iter-1,60,LowerReek,2,0.0,0.0,0.0,0.0
366,iter-1,61,UpperReek,1,288232773.39,45430837.52,33701398.36,21195847.67
367,iter-1,61,UpperReek,2,0.0,0.0,0.0,0.0
368,iter-1,61,MidReek,1,199436081.62,37442969.28,29749523.76,18710391.99
369,iter-1,61,MidReek,2,0.0,0.0,0.0,0.0
370,iter-1,61,LowerReek,1,129533044.76,25825613.1,20376473.2,12815391.74
371,iter-1,61,LowerReek,2,0.0,0.0,0.0,0.0
372,iter-1,62,UpperReek,1,266883455.03,45486895.45,34676447.56,21809086.16
373,iter-1,62,UpperReek,2,0.0,0.0,0.0,0.0
374,iter-1,62,MidReek,1,195897377.34,37923603.33,30463087.53,19159174.23
375,iter-1,62,MidReek,2,0.0,0.0,0.0,0.0
376,iter-1,62,LowerReek,1,115599165.93,25692822.1,21686804.06,13639499.18
377,iter-1,62,LowerReek,2,0.0,0.0,0.0,0.0
378,iter-1,63,UpperReek,1,243906947.43,36442035.46,26614993.13,16738989.11
379,iter-1,63,UpperReek,2,0.0,0.0,0.0,0.0
380,iter-1,63,MidReek,1,197577192.21,36239432.04,28130991.11,17692446.94
381,iter-1,63,MidReek,2,0.0,0.0,0.0,0.0
382,iter-1,63,LowerReek,1,127791371.58,26635377.77,21234233.78,13354863.79
383,iter-1,63,LowerReek,2,0.0,0.0,0.0,0.0
384,iter-1,64,UpperReek,1,257147740.31,37288682.21,26483354.91,16656197.78
385,iter-1,64,UpperReek,2,0.0,0.0,0.0,0.0
386,iter-1,64,MidReek,1,215997975.18,37449983.11,29393975.33,18486776.63
387,iter-1,64,MidReek,2,0.0,0.0,0.0,0.0
388,iter-1,64,LowerReek,1,138164712.19,25127537.08,20133572.17,12662623.79
389,iter-1,64,LowerReek,2,0.0,0.0,0.0,0.0
390,iter-1,65,UpperReek,1,268449784.13,44885766.31,34224508.75,21524847.91
391,iter-1,65,UpperReek,2,0.0,0.0,0.0,0.0
392,iter-1,65,MidReek,1,189096941.33,37327740.3,29149849.71,18333238.51
393,iter-1,65,MidReek,2,0.0,0.0,0.0,0.0
394,iter-1,65,LowerReek,1,119240572.06,25321308.68,20583466.2,12945576.01
395,iter-1,65,LowerReek,2,0.0,0.0,0.0,0.0
396,iter-1,66,UpperReek,1,227687888.01,34478630.39,25737096.16,16186852.66
397,iter-1,66,UpperReek,2,0.0,0.0,0.0,0.0
398,iter-1,66,MidReek,1,217845252.06,38497181.3,29804168.09,18744759.49
399,iter-1,66,MidReek,2,0.0,0.0,0.0,0.0
400,iter-1,66,LowerReek,1,130089701.31,26021003.21,21020819.71,13220641.11
401,iter-1,66,LowerReek,2,0.0,0.0,0.0,0.0
402,iter-1,67,UpperReek,1,259815327.58,43132134.32,32737115.61,20589380.54
403,iter-1,67,UpperReek,2,0.0,0.0,0.0,0.0
404,iter-1,67,MidReek,1,223950664.76,42735565.17,35188914.11,22131392.15
405,iter-1,67,MidReek,2,0.0,0.0,0.0,0.0
406,iter-1,67,LowerReek,1,146573078.83,29546765.26,24093783.81,15153322.9
407,iter-1,67,LowerReek,2,0.0,0.0,0.0,0.0
408,iter-1,68,UpperReek,1,299185046.15,47820346.49,35323966.06,22216330.48
409,iter-1,68,UpperReek,2,0.0,0.0,0.0,0.0
410,iter-1,68,MidReek,1,214945827.93,42585113.46,34581803.17,21749561.37
411,iter-1,68,MidReek,2,0.0,0.0,0.0,0.0
412,iter-1,68,LowerReek,1,127278780.08,27393615.33,22631914.14,14233908.03
413,iter-1,68,LowerReek,2,0.0,0.0,0.0,0.0
414,iter-1,69,UpperReek,1,263834798.92,43379503.34,33581687.89,21120558.07
415,iter-1,69,UpperReek,2,0.0,0.0,0.0,0.0
416,iter-1,69,MidReek,1,193949794.48,35694931.45,27822861.3,17498654.62
417,iter-1,69,MidReek,2,0.0,0.0,0.0,0.0
418,iter-1,69,LowerReek,1,118073248.51,23771870.06,19258168.16,12112055.24
419,iter-1,69,LowerReek,2,0.0,0.0,0.0,0.0
420,iter-1,70,UpperReek,1,290971485.52,47997397.28,35307951.65,22206258.53
421,iter-1,70,UpperReek,2,0.0,0.0,0.0,0.0
422,iter-1,70,MidReek,1,195095927.01,32660056.54,24262840.0,15259647.55
423,iter-1,70,MidReek,2,0.0,0.0,0.0,0.0
424,iter-1,70,LowerReek,1,136891858.47,26629342.23,21543457.74,13549344.26
425,iter-1,70,LowerReek,2,0.0,0.0,0.0,0.0
426,iter-1,71,UpperReek,1,236515218.85,36290552.75,26404029.53,16606307.6
427,iter-1,71,UpperReek,2,0.0,0.0,0.0,0.0
428,iter-1,71,MidReek,1,185191767.0,33477132.85,26078810.63,16401767.42
429,iter-1,71,MidReek,2,0.0,0.0,0.0,0.0
430,iter-1,71,LowerReek,1,116343973.68,23746144.75,19468011.01,12244031.88
431,iter-1,71,LowerReek,2,0.0,0.0,0.0,0.0
432,iter-1,72,UpperReek,1,238061737.69,41270366.19,32017283.91,20136656.21
433,iter-1,72,UpperReek,2,0.0,0.0,0.0,0.0
434,iter-1,72,MidReek,1,209708967.59,45124262.14,38102245.26,23963675.86
435,iter-1,72,MidReek,2,0.0,0.0,0.0,0.0
436,iter-1,72,LowerReek,1,153085164.24,33567792.71,27939420.4,17571962.22
437,iter-1,72,LowerReek,2,0.0,0.0,0.0,0.0
438,iter-1,73,UpperReek,1,290472087.39,42179081.38,29922032.83,18818888.25
439,iter-1,73,UpperReek,2,0.0,0.0,0.0,0.0
440,iter-1,73,MidReek,1,214982735.36,38857483.69,29857175.63,18778097.57
441,iter-1,73,MidReek,2,0.0,0.0,0.0,0.0
442,iter-1,73,LowerReek,1,134290586.75,27790989.54,22433123.46,14108882.44
443,iter-1,73,LowerReek,2,0.0,0.0,0.0,0.0
444,iter-1,74,UpperReek,1,259307341.14,42146808.3,30167894.06,18973517.96
445,iter-1,74,UpperReek,2,0.0,0.0,0.0,0.0
446,iter-1,74,MidReek,1,194238720.9,35646820.53,27983146.99,17599463.22
447,iter-1,74,MidReek,2,0.0,0.0,0.0,0.0
448,iter-1,74,LowerReek,1,113404941.66,22239161.72,17802253.43,11196385.62
449,iter-1,74,LowerReek,2,0.0,0.0,0.0,0.0
450,iter-1,75,UpperReek,1,263761613.83,41685990.31,29763950.76,18719465.58
451,iter-1,75,UpperReek,2,0.0,0.0,0.0,0.0
452,iter-1,75,MidReek,1,191606901.15,35174651.19,27589290.37,17351754.66
453,iter-1,75,MidReek,2,0.0,0.0,0.0,0.0
454,iter-1,75,LowerReek,1,125275588.65,24338622.15,19100446.2,12012859.04
455,iter-1,75,LowerReek,2,0.0,0.0,0.0,0.0
456,iter-1,76,UpperReek,1,269144856.41,43041110.95,31717426.01,19948066.34
457,iter-1,76,UpperReek,2,0.0,0.0,0.0,0.0
458,iter-1,76,MidReek,1,233912913.52,41020757.4,30797010.88,19369188.91
459,iter-1,76,MidReek,2,0.0,0.0,0.0,0.0
460,iter-1,76,LowerReek,1,129065036.96,26588422.91,20788526.45,13074544.72
461,iter-1,76,LowerReek,2,0.0,0.0,0.0,0.0
462,iter-1,77,UpperReek,1,288732971.57,46293022.36,34489029.12,21691212.91
463,iter-1,77,UpperReek,2,0.0,0.0,0.0,0.0
464,iter-1,77,MidReek,1,194553719.56,38850792.18,31551028.03,19843413.53
465,iter-1,77,MidReek,2,0.0,0.0,0.0,0.0
466,iter-1,77,LowerReek,1,125871431.0,25856817.04,21372398.16,13441759.63
467,iter-1,77,LowerReek,2,0.0,0.0,0.0,0.0
468,iter-1,78,UpperReek,1,265411792.72,40970659.88,31089033.44,19552850.89
469,iter-1,78,UpperReek,2,0.0,0.0,0.0,0.0
470,iter-1,78,MidReek,1,222434192.94,42370129.95,33906887.5,21325086.12
471,iter-1,78,MidReek,2,0.0,0.0,0.0,0.0
472,iter-1,78,LowerReek,1,139864863.18,28033172.51,23589004.64,14835851.73
473,iter-1,78,LowerReek,2,0.0,0.0,0.0,0.0
474,iter-1,79,UpperReek,1,284337121.47,44771969.95,32800143.98,20629021.02
475,iter-1,79,UpperReek,2,0.0,0.0,0.0,0.0
476,iter-1,79,MidReek,1,193302384.4,36291196.69,29449274.11,18521555.74
477,iter-1,79,MidReek,2,0.0,0.0,0.0,0.0
478,iter-1,79,LowerReek,1,123361651.15,25547435.07,21239589.65,13358232.26
479,iter-1,79,LowerReek,2,0.0,0.0,0.0,0.0
480,iter-1,80,UpperReek,1,261691332.93,40990962.2,29544034.9,18581153.71
481,iter-1,80,UpperReek,2,0.0,0.0,0.0,0.0
482,iter-1,80,MidReek,1,195028672.76,38320936.45,30742594.82,19334964.97
483,iter-1,80,MidReek,2,0.0,0.0,0.0,0.0
484,iter-1,80,LowerReek,1,129280578.69,26998573.14,22333498.79,14046225.42
485,iter-1,80,LowerReek,2,0.0,0.0,0.0,0.0
486,iter-1,81,UpperReek,1,274976338.94,43596255.06,33266001.21,20922012.99
487,iter-1,81,UpperReek,2,0.0,0.0,0.0,0.0
488,iter-1,81,MidReek,1,198486697.94,38567060.76,30940438.99,19459395.26
489,iter-1,81,MidReek,2,0.0,0.0,0.0,0.0
490,iter-1,81,LowerReek,1,134337737.64,27071781.45,21746656.19,13677142.04
491,iter-1,81,LowerReek,2,0.0,0.0,0.0,0.0
492,iter-1,82,UpperReek,1,254502931.45,42323652.33,32005455.21,20129216.78
493,iter-1,82,UpperReek,2,0.0,0.0,0.0,0.0
494,iter-1,82,MidReek,1,223948257.15,43779672.18,35843531.73,22543101.34
495,iter-1,82,MidReek,2,0.0,0.0,0.0,0.0
496,iter-1,82,LowerReek,1,144744970.71,28952343.39,23044405.8,14493336.74
497,iter-1,82,LowerReek,2,0.0,0.0,0.0,0.0
498,iter-1,83,UpperReek,1,291366162.01,50593797.98,38513610.42,24222396.09
499,iter-1,83,UpperReek,2,0.0,0.0,0.0,0.0
500,iter-1,83,MidReek,1,208678307.91,40842550.71,32768693.83,20609241.06
501,iter-1,83,MidReek,2,0.0,0.0,0.0,0.0
502,iter-1,83,LowerReek,1,141861048.0,28128060.25,22792465.61,14334883.79
503,iter-1,83,LowerReek,2,0.0,0.0,0.0,0.0
504,iter-1,84,UpperReek,1,282451869.16,42908234.28,30939840.4,19459018.79
505,iter-1,84,UpperReek,2,0.0,0.0,0.0,0.0
506,iter-1,84,MidReek,1,213561369.0,38327321.92,30001657.27,18868966.53
507,iter-1,84,MidReek,2,0.0,0.0,0.0,0.0
508,iter-1,84,LowerReek,1,129642660.64,24642385.02,19652894.16,12360310.58
509,iter-1,84,LowerReek,2,0.0,0.0,0.0,0.0
510,iter-1,85,UpperReek,1,291784710.63,46344811.37,35276174.52,22186272.91
511,iter-1,85,UpperReek,2,0.0,0.0,0.0,0.0
512,iter-1,85,MidReek,1,204981256.95,38983063.46,31353183.53,19718983.03
513,iter-1,85,MidReek,2,0.0,0.0,0.0,0.0
514,iter-1,85,LowerReek,1,120657307.42,23880608.82,19535949.3,12286760.36
515,iter-1,85,LowerReek,2,0.0,0.0,0.0,0.0
516,iter-1,86,UpperReek,1,269830940.16,44105883.31,32994171.02,20751050.61
517,iter-1,86,UpperReek,2,0.0,0.0,0.0,0.0
518,iter-1,86,MidReek,1,197099968.86,37205378.52,29558436.58,18590211.38
519,iter-1,86,MidReek,2,0.0,0.0,0.0,0.0
520,iter-1,86,LowerReek,1,117367919.59,23314805.57,18751892.18,11793642.69
521,iter-1,86,LowerReek,2,0.0,0.0,0.0,0.0
522,iter-1,87,UpperReek,1,284289641.08,41576416.05,30891712.32,19428749.56
523,iter-1,87,UpperReek,2,0.0,0.0,0.0,0.0
524,iter-1,87,MidReek,1,200971791.48,37080626.57,28666922.21,18029510.52
525,iter-1,87,MidReek,2,0.0,0.0,0.0,0.0
526,iter-1,87,LowerReek,1,131961536.24,26800402.86,21880907.78,13761576.99
527,iter-1,87,LowerReek,2,0.0,0.0,0.0,0.0
528,iter-1,88,UpperReek,1,240356105.38,38755142.97,29322922.5,18442089.32
529,iter-1,88,UpperReek,2,0.0,0.0,0.0,0.0
530,iter-1,88,MidReek,1,204341595.47,36060437.04,27314353.73,17178838.54
531,iter-1,88,MidReek,2,0.0,0.0,0.0,0.0
532,iter-1,88,LowerReek,1,115130388.98,20964811.83,16041900.7,10089245.56
533,iter-1,88,LowerReek,2,0.0,0.0,0.0,0.0
534,iter-1,89,UpperReek,1,241068226.33,38676124.06,28372745.83,17844493.93
